16.211,-0.649,-0.687,-0.183,43,31.67
424943,-987.793,95.215,-6.348,1.183,-1.275,0.557,-91.797,-1000.488,-40.039,-0.168,-1.366,-0.168,35,31.69
424974,-1006.836,95.215,-14.648,0.122,2.160,2.504,-92.285,-1010.254,-46.387,1.031,-0.198,3.260,53,31.69
425005,-1003.906,93.750,-33.203,-0.977,0.542,0.908,-93.262,-1007.324,-31.738,-1.473,1.359,-1.122,54,31.69
425036,-999.512,113.770,-6.836,-0.519,3.664,-3.328,-89.355,-1009.277,-49.316,1.420,-0.038,1.489,54,31.69
425068,-999.023,97.656,-8.301,-1.580,-1.466,2.305,-85.938,-990.234,-36.133,-1.198,-0.237,-1.511,53,31.69
425099,-981.934,94.238,-16.113,1.000,-0.076,-1.046,-82.031,-1014.648,-50.781,-1.611,-0.756,-1.069,49,31.69
425130,-990.723,101.563,-15.625,-1.603,3.901,-1.649,-89.844,-1006.348,-44.922,-0.351,-4.473,-2.931,53,31.69
425161,-993.652,95.215,-23.926,-4.389,2.405,-2.725,-74.219,-996.094,-53.223,-0.008,-4.023,-0.130,53,31.69
425193,-997.559,95.215,-20.508,-2.847,2.618,-2.992,-75.195,-1001.465,-35.645,-1.557,-1.260,-0.382,53,31.69
425224,-1002.930,101.074,-13.672,-5.305,3.969,-0.748,-89.355,-1004.395,-54.688,-1.198,-3.824,-0.756,53,31.69
425256,-998.047,97.168,-27.832,-0.603,0.275,0.435,-73.730,-1009.277,-43.457,-0.290,-3.359,0.489,53,31.69
425287,-989.746,85.449,-27.344,-3.061,3.290,-1.229,-76.172,-1005.371,-52.734,0.481,-3.351,-1.733,60,31.69
425318,-995.605,96.680,-36.133,-1.885,1.626,-1.305,-77.148,-1016.602,-52.246,-0.885,-0.740,-0.107,51,31.69
425349,-997.559,96.191,-23.437,-3.061,1.366,-2.015,-63.477,-1010.254,-55.176,1.496,-1.153,0.260,53,31.69
